,headline,url
630,Govt may hand over MTNL operations to BSNL; merger unlikely - Upstox,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vdXBzdG94LmNvbS9uZXdzL2J1c2luZXNzLW5ld3MvbGF0ZXN0LXVwZGF0ZXMvZ292dC1tYXktaGFuZC1vdmVyLW10bmwtb3BlcmF0aW9ucy10by1ic25sLW1lcmdlci11bmxpa2VseS9hcnRpY2xlLTEwMTY0My_SAQA?oc=5
631,Macrotech Developers Q1 sales up 20% at Rs 4K cr on strong housing demand - Business Standard,https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL25ld3MvbWFjcm90ZWNoLWRldmVsb3BlcnMtcTEtc2FsZXMtdXAtMjAtYXQtcnMtNGstY3Itb24tc3Ryb25nLWhvdXNpbmctZGVtYW5kLTEyNDA3MTMwMDI3Ml8xLmh0bWzSAZEBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9jb21wYW5pZXMvbmV3cy9tYWNyb3RlY2gtZGV2ZWxvcGVycy1xMS1zYWxlcy11cC0yMC1hdC1ycy00ay1jci1vbi1zdHJvbmctaG91c2luZy1kZW1hbmQtMTI0MDcxMzAwMjcyXzEuaHRtbA?oc=5
632,BEL Q1 Results FY 2024-25 Date and Time: Multibagger defence stock! Quarterly earnings schedule - ET Now,https://news.google.com/rss/articles/CBMiqAFodHRwczovL3d3dy5ldG5vd25ld3MuY29tL21hcmtldHMvYmVsLXExLXJlc3VsdHMtZnktMjAyNC0yNS1kYXRlLWFuZC10aW1lLW11bHRpYmFnZ2VyLXBzdS1kZWZlbmNlLXN0b2NrLWJoYXJhdC1lbGVjdHJvbmljcy1xdWFydGVybHktZWFybmluZ3Mtc2NoZWR1bGUtYXJ0aWNsZS0xMTE3MjYwMjLSAQA?oc=5
633,These 5 penny stocks surge over 20% in a week - The Economic Times,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL3RoZXNlLTUtcGVubnktc3RvY2tzLXN1cmdlLW92ZXItMjAtaW4tYS13ZWVrL29uLWEtaGlnaC9zbGlkZXNob3cvMTExNzI0ODk1LmNtc9IBAA?oc=5
634,"Sanstar IPO GMP, Price, Allotment, Profit Estimate 2024 - IPO Central",https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vaXBvY2VudHJhbC5pbi9zYW5zdGFyLWlwby1nbXAtcHJpY2UtZGF0ZS1hbGxvdG1lbnQv0gEA?oc=5
635,"Q1 results this week: RIL, Paytm, Infosys, Jio Financial, Kotak Mahindra Bank, and YES Bank - The Economic Times",https://news.google.com/rss/articles/CBMiowFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvZWFybmluZ3MvcTEtcmVzdWx0cy10aGlzLXdlZWstcmlsLXBheXRtLWluZm9zeXMtamlvLWZpbmFuY2lhbC1rb3Rhay1tYWhpbmRyYS1iYW5rLWFuZC15ZXMtYmFuay9hcnRpY2xlc2hvdy8xMTE3MjQ5MzguY21z0gEA?oc=5
636,"FPIs invest Rs 15,352 crore in equities in first two weeks of July - Moneycontrol",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9mcGlzLWludmVzdC1ycy0xNTM1Mi1jcm9yZS1pbi1lcXVpdGllcy1pbi1maXJzdC10d28td2Vla3Mtb2YtanVseS0xMjc2ODY2OS5odG1s0gEA?oc=5
637,Market capitalisation of 7 of top-10 most valued firms jump ₹1.72 lakh crore; TCS leads the pack | Stock Market News - Mint,https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL21hcmtldC1jYXBpdGFsaXNhdGlvbi1vZi03LW9mLXRvcC0xMC1tb3N0LXZhbHVlZC1maXJtcy1qdW1wLTEtNzItbGFraC1jcm9yZS10Y3MtbGVhZHMtdGhlLXBhY2stMTE3MjA5NDMwODM1ODYuaHRtbNIBqAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL21hcmtldC1jYXBpdGFsaXNhdGlvbi1vZi03LW9mLXRvcC0xMC1tb3N0LXZhbHVlZC1maXJtcy1qdW1wLTEtNzItbGFraC1jcm9yZS10Y3MtbGVhZHMtdGhlLXBhY2svYW1wLTExNzIwOTQzMDgzNTg2Lmh0bWw?oc=5
638,"IPOs next week: Four new public issues, one listing to hit primary market; check full list here | Stock Market News - Mint",https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2lwby9pcG9zLW5leHQtd2Vlay1mb3VyLW5ldy1wdWJsaWMtaXNzdWVzLW9uZS1saXN0aW5nLXRvLWhpdC1wcmltYXJ5LW1hcmtldC1jaGVjay1mdWxsLWxpc3QtaGVyZS0xMTcyMDkzNjQwMjQxOC5odG1s0gGYAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvaXBvL2lwb3MtbmV4dC13ZWVrLWZvdXItbmV3LXB1YmxpYy1pc3N1ZXMtb25lLWxpc3RpbmctdG8taGl0LXByaW1hcnktbWFya2V0LWNoZWNrLWZ1bGwtbGlzdC1oZXJlL2FtcC0xMTcyMDkzNjQwMjQxOC5odG1s?oc=5
639,"Dalal Street Watch: Q1 earnings, Powell speech, ECB decision, China GDP top 10 key factors next week - Moneycontrol",https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9kYWxhbC1zdHJlZXQtd2F0Y2gtcTEtZWFybmluZ3MtcG93ZWxsLXNwZWVjaC1lY2ItZGVjaXNpb24tY2hpbmEtZ2RwLXRvcC0xMC1rZXktZmFjdG9ycy1uZXh0LXdlZWstMTI3Njg1NjkuaHRtbNIBpQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9kYWxhbC1zdHJlZXQtd2F0Y2gtcTEtZWFybmluZ3MtcG93ZWxsLXNwZWVjaC1lY2ItZGVjaXNpb24tY2hpbmEtZ2RwLXRvcC0xMC1rZXktZmFjdG9ycy1uZXh0LXdlZWstMTI3Njg1NjkuaHRtbC9hbXA?oc=5
640,"MTNL on the brink of debt default, knocks on Govt door for funds - The Indian Express",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9idXNpbmVzcy9jb21wYW5pZXMvbXRubC1vbi10aGUtYnJpbmstb2YtZGVidC1kZWZhdWx0LWtub2Nrcy1vbi1nb3Z0LWRvb3ItZm9yLWZ1bmRzLTk0NTE4NzMv0gGCAWh0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9idXNpbmVzcy9jb21wYW5pZXMvbXRubC1vbi10aGUtYnJpbmstb2YtZGVidC1kZWZhdWx0LWtub2Nrcy1vbi1nb3Z0LWRvb3ItZm9yLWZ1bmRzLTk0NTE4NzMvbGl0ZS8?oc=5
641,"TCS, CDSL and 56 other stocks set to issue dividends, bonuses or stock splits this week - The Economic Times",https://news.google.com/rss/articles/CBMinwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy90Y3MtY2RzbC1hbmQtNTYtb3RoZXItc3RvY2tzLXNldC10by1pc3N1ZS1kaXZpZGVuZHMtYm9udXNlcy1vci1zdG9jay1zcGxpdHMtdGhpcy13ZWVrL2FydGljbGVzaG93LzExMTcyNjIwMS5jbXPSAaMBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL25ld3MvdGNzLWNkc2wtYW5kLTU2LW90aGVyLXN0b2Nrcy1zZXQtdG8taXNzdWUtZGl2aWRlbmRzLWJvbnVzZXMtb3Itc3RvY2stc3BsaXRzLXRoaXMtd2Vlay9hbXBfYXJ0aWNsZXNob3cvMTExNzI2MjAxLmNtcw?oc=5
642,DMart Q1 results: Net profit rises 17.5% to Rs 773.8 crore; revenue up 18.6% - Moneycontrol,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvZWFybmluZ3MvZG1hcnQtcTEtcmVzdWx0LW5ldC1wcm9maXQtcmlzZXMtMTctNS10by1ycy03NzMtOC1jcm9yZS1yZXZlbnVlLXVwLTE4LTYtMTI3Njg0MTMuaHRtbNIBjQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvZWFybmluZ3MvZG1hcnQtcTEtcmVzdWx0LW5ldC1wcm9maXQtcmlzZXMtMTctNS10by1ycy03NzMtOC1jcm9yZS1yZXZlbnVlLXVwLTE4LTYtMTI3Njg0MTMuaHRtbC9hbXA?oc=5
643,"NSE tightens collateral rules, more than 1,000 stocks including YES Bank, Adani Power to be impacted - CNBCTV18",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9tYXJrZXQvbnNlLXRpZ2h0ZW5zLWNvbGxhdGVyYWwtcnVsZXMtbWFyZ2luLXRyYWRpbmctaW4tb3Zlci0xMDAwLXN0b2Nrcy10by1iZS1pbXBhY3RlZC0xOTQ0Mjk3Mi5odG3SAYABaHR0cHM6Ly93d3cuY25iY3R2MTguY29tL21hcmtldC9uc2UtdGlnaHRlbnMtY29sbGF0ZXJhbC1ydWxlcy1tYXJnaW4tdHJhZGluZy1pbi1vdmVyLTEwMDAtc3RvY2tzLXRvLWJlLWltcGFjdGVkLTE5NDQyOTcyLmh0bS9hbXA?oc=5
644,"Chartist Talks: IT & FMCG stocks to bolster Nifty, spotlight on top blue chips - Moneycontrol",https://news.google.com/rss/articles/CBMivgFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9jaGFydGlzdC10YWxrcy1pdC1mbWNnLXN0b2Nrcy10by1zdXBwb3J0LW5pZnR5LWF0LWhpZ2hlci1sZXZlbHMtZm9jdXMtb24tdGhlc2UtMi1ibHVlY2hpcHMtc2F5cy1zdWRlZXAtc2hhaC1vZi1zYmktc2VjdXJpdGllcy0xMjc2ODUzMy5odG1s0gHCAWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9tYXJrZXRzL2NoYXJ0aXN0LXRhbGtzLWl0LWZtY2ctc3RvY2tzLXRvLXN1cHBvcnQtbmlmdHktYXQtaGlnaGVyLWxldmVscy1mb2N1cy1vbi10aGVzZS0yLWJsdWVjaGlwcy1zYXlzLXN1ZGVlcC1zaGFoLW9mLXNiaS1zZWN1cml0aWVzLTEyNzY4NTMzLmh0bWwvYW1w?oc=5
645,Over 15 MF schemes slashed holdings in 6 stocks in June '24. Do you own any? - Reducing Exposure - The Economic Times,https://news.google.com/rss/articles/CBMiowFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9vdmVyLTE1LW1mLXNjaGVtZXMtc2xhc2hlZC1ob2xkaW5ncy1pbi02LXN0b2Nrcy1pbi1qdW5lLTI0LWRvLXlvdS1vd24tYW55L3JlZHVjaW5nLWV4cG9zdXJlL3NsaWRlc2hvdy8xMTE3MjUwMjguY21z0gEA?oc=5
646,"BSNL offers 2GB daily for Rs 199 but is it best when compared with Jio, Airtel, Vi? Know here - India TV News",https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5pbmRpYXR2bmV3cy5jb20vdGVjaG5vbG9neS9uZXdzL2Jzbmwtb2ZmZXJzLTJnYi1kYWlseS1mb3ItcnMtMTk5LWJ1dC1pcy1pdC1iZXN0LXdoZW4tY29tcGFyZWQtd2l0aC1qaW8tYWlydGVsLXZpLWtub3ctaGVyZS0yMDI0LTA3LTEzLTk0MTYxNNIBAA?oc=5
647,"Github CEO: “If I were to join a software company in Bengaluru, the first thing I would….” - The Times of India",https://news.google.com/rss/articles/CBMiqAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS90ZWNobm9sb2d5L3RlY2gtbmV3cy9naXRodWItY2VvLWlmLWktd2VyZS10by1qb2luLWEtc29mdHdhcmUtY29tcGFueS1pbi1iZW5nYWx1cnUtdGhlLWZpcnN0LXRoaW5nLWktd291bGQtL2FydGljbGVzaG93LzExMTcyNDA1MS5jbXPSAawBaHR0cHM6Ly90aW1lc29maW5kaWEuaW5kaWF0aW1lcy5jb20vdGVjaG5vbG9neS90ZWNoLW5ld3MvZ2l0aHViLWNlby1pZi1pLXdlcmUtdG8tam9pbi1hLXNvZnR3YXJlLWNvbXBhbnktaW4tYmVuZ2FsdXJ1LXRoZS1maXJzdC10aGluZy1pLXdvdWxkLS9hbXBfYXJ0aWNsZXNob3cvMTExNzI0MDUxLmNtcw?oc=5
648,Vistara CEO may be back in Singapore Airlines with AI brass set for key roles in merged entity - The Times of India,https://news.google.com/rss/articles/CBMitAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9idXNpbmVzcy9pbmRpYS1idXNpbmVzcy92aXN0YXJhLWNlby1tYXktYmUtYmFjay1pbi1zaW5nYXBvcmUtYWlybGluZXMtd2l0aC1haS1icmFzcy1zZXQtZm9yLWtleS1yb2xlcy1pbi1tZXJnZWQtZW50aXR5L2FydGljbGVzaG93LzExMTcyMDEyNC5jbXPSAQA?oc=5
649,Buy or sell: Sumeet Bagadia recommends three stocks to buy on Monday — July 15 - Mint,https://news.google.com/rss/articles/CBMiqwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2J1eS1vci1zZWxsLWhjbC10ZWNoLXRvLXRhdGEtY29uc3VtZXItc3VtZWV0LWJhZ2FkaWEtcmVjb21tZW5kcy10aHJlZS1zdG9ja3MtdG8tYnV5LW9uLW1vbmRheS1qdWx5LTE1LTExNzIwODQ1Mjk4NDMxLmh0bWzSAQA?oc=5
650,Bitcoin Skyrockets 350% From Cycle Lows: Analyst Notes Historical Trend By U.Today - Investing.com,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5pbnZlc3RpbmcuY29tL25ld3MvY3J5cHRvY3VycmVuY3ktbmV3cy9iaXRjb2luLXNreXJvY2tldHMtMzUwLWZyb20tY3ljbGUtbG93cy1hbmFseXN0LW5vdGVzLWhpc3RvcmljYWwtdHJlbmQtMzUxNzgyMNIBAA?oc=5
651,Godrej Consumer Products develops indigenous mosquito repellent molecule - Business Standard,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL25ld3MvZ29kcmVqLWRldmVsb3BzLWluZGlhLXMtZmlyc3QtaW5kaWdlbm91cy1tb3NxdWl0by1yZXBlbGxlbnQtbW9sZWN1bGUtMTI0MDcxMjAxMDE1XzEuaHRtbNIBjQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2NvbXBhbmllcy9uZXdzL2dvZHJlai1kZXZlbG9wcy1pbmRpYS1zLWZpcnN0LWluZGlnZW5vdXMtbW9zcXVpdG8tcmVwZWxsZW50LW1vbGVjdWxlLTEyNDA3MTIwMTAxNV8xLmh0bWw?oc=5
652,Brigade Group launches new housing tower near Bengaluru airport; expects over ₹400 crore revenue - Hindustan Times,https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vcmVhbC1lc3RhdGUvYnJpZ2FkZS1ncm91cC1sYXVuY2hlcy1uZXctaG91c2luZy10b3dlci1uZWFyLWJlbmdhbHVydS1haXJwb3J0LWV4cGVjdHMtb3Zlci1ycy00MDAtY3JvcmUtcmV2ZW51ZS0xMDE3MjA3OTAzODU0MzAuaHRtbNIBpQFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vcmVhbC1lc3RhdGUvYnJpZ2FkZS1ncm91cC1sYXVuY2hlcy1uZXctaG91c2luZy10b3dlci1uZWFyLWJlbmdhbHVydS1haXJwb3J0LWV4cGVjdHMtb3Zlci1ycy00MDAtY3JvcmUtcmV2ZW51ZS0xMDE3MjA3OTAzODU0MzAtYW1wLmh0bWw?oc=5
653,20 High-Protein Vegetarian Dinners for Weight Loss - EatingWell,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmVhdGluZ3dlbGwuY29tL2hpZ2gtcHJvdGVpbi12ZWdldGFyaWFuLWRpbm5lcnMtZm9yLXdlaWdodC1sb3NzLTg2Nzc1NTTSAQA?oc=5
654,"Govt likely to pay bond interest dues of MTNL, assuring no default - Business Standard",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL25ld3MvZ292dC1saWtlbHktdG8tcGF5LWJvbmQtaW50ZXJlc3QtZHVlcy1vZi1tdG5sLWFzc3VyaW5nLW5vLWRlZmF1bHQtMTI0MDcxNDAwMjkzXzEuaHRtbNIBigFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2NvbXBhbmllcy9uZXdzL2dvdnQtbGlrZWx5LXRvLXBheS1ib25kLWludGVyZXN0LWR1ZXMtb2YtbXRubC1hc3N1cmluZy1uby1kZWZhdWx0LTEyNDA3MTQwMDI5M18xLmh0bWw?oc=5
655,"These equity mutual funds receive over Rs 3,000 crore inflows in June - The Economic Times",https://news.google.com/rss/articles/CBMikQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWYvYW5hbHlzaXMvdGhlc2UtZXF1aXR5LW11dHVhbC1mdW5kcy1yZWNlaXZlLW92ZXItcnMtMzAwMC1jcm9yZS1pbmZsb3dzLWluLWp1bmUvaHVnZS1pbmZsb3dzL3NsaWRlc2hvdy8xMTE3MjY5NzYuY21z0gEA?oc=5
656,Trade Setup for July 15: Nifty to see newer highs led by a rejuvenated IT pack? - CNBCTV18,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9tYXJrZXQvdHJhZGUtc2V0dXAtanVseS0xNS1uaWZ0eS1rZXktbGV2ZWxzLW5pZnR5LWl0LXRjcy1kbWFydC1oY2x0ZWNoLWlyZWRhLXNoYXJlLXByaWNlLTE5NDQyOTY4Lmh0bdIBggFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L3RyYWRlLXNldHVwLWp1bHktMTUtbmlmdHkta2V5LWxldmVscy1uaWZ0eS1pdC10Y3MtZG1hcnQtaGNsdGVjaC1pcmVkYS1zaGFyZS1wcmljZS0xOTQ0Mjk2OC5odG0vYW1w?oc=5
657,"Tata Curvv, Curvv EV debut on August 7: Here’s what we know - The Financial Express",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL2F1dG8vY2FyLW5ld3MvdGF0YS1jdXJ2di1jdXJ2di1ldi1kZWJ1dC1vbi1hdWd1c3QtNy1oZXJlcy13aGF0LXdlLWtub3cvMzU1Mjk5MS_SAXVodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9hdXRvL2Nhci1uZXdzL3RhdGEtY3VydnYtY3VydnYtZXYtZGVidXQtb24tYXVndXN0LTctaGVyZXMtd2hhdC13ZS1rbm93LzM1NTI5OTEvbGl0ZS8?oc=5
658,"Quant Mutual Fund's AUM reaches all-time high of Rs 94,000 crore - The Economic Times",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tZi9tZi1uZXdzL3F1YW50LW11dHVhbC1mdW5kcy1hdW0tcmVhY2hlcy1hbGwtdGltZS1oaWdoLW9mLXJzLTk0MDAwLWNyb3JlL2FydGljbGVzaG93LzExMTcyNzAwNi5jbXPSAYMBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21mL21mLW5ld3MvcXVhbnQtbXV0dWFsLWZ1bmRzLWF1bS1yZWFjaGVzLWFsbC10aW1lLWhpZ2gtb2YtcnMtOTQwMDAtY3JvcmUvYW1wX2FydGljbGVzaG93LzExMTcyNzAwNi5jbXM?oc=5
659,New Mahindra Thar Armada Images Leaked - MotorOctane,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vbW90b3JvY3RhbmUuY29tL25ld3MvMjc1NTMxLW5ldy1tYWhpbmRyYS10aGFyLWFybWFkYS1pbWFnZXMtbGVha2Vk0gFKaHR0cHM6Ly9tb3Rvcm9jdGFuZS5jb20vbmV3cy8yNzU1MzEtbmV3LW1haGluZHJhLXRoYXItYXJtYWRhLWltYWdlcy1sZWFrZWQ?oc=5
660,"Market Trading Guide: Wipro, IRFC among 5 stock recommendations for Monday - Stock Ideas - The Economic Times",https://news.google.com/rss/articles/CBMinAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9tYXJrZXQtdHJhZGluZy1ndWlkZS13aXByby1pcmZjLWFtb25nLTUtc3RvY2stcmVjb21tZW5kYXRpb25zLWZvci1tb25kYXkvc3RvY2staWRlYXMvc2xpZGVzaG93LzExMTczMDEzMC5jbXPSAQA?oc=5
661,"Mercedes-Benz mulls assembling more EVs in India to meet zero emission, carbon neutrality goals | Company Business News - Mint",https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL21lcmNlZGVzYmVuei1tdWxscy1hc3NlbWJsaW5nLW1vcmUtZXZzLWluLWluZGlhLXRvLW1lZXQtemVyby1lbWlzc2lvbi1jYXJib24tbmV1dHJhbGl0eS1nb2Fscy0xMTcyMDkzNjQ0NTg3MC5odG1s0gGYAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvbWVyY2VkZXNiZW56LW11bGxzLWFzc2VtYmxpbmctbW9yZS1ldnMtaW4taW5kaWEtdG8tbWVldC16ZXJvLWVtaXNzaW9uLWNhcmJvbi1uZXV0cmFsaXR5LWdvYWxzL2FtcC0xMTcyMDkzNjQ0NTg3MC5odG1s?oc=5
662,'Rs 400 Ke Liye BUY Karein...' - IREDA share price target after Q1 results FY 2024-25 - ET Now,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5ldG5vd25ld3MuY29tL21hcmtldHMvcnMtNDAwLWtlLWxpeWUtYnV5LWthcmVpbi1pcmVkYS1zaGFyZS1wcmljZS10YXJnZXQtYWZ0ZXItcTEtcmVzdWx0cy1meS0yMDI0LTI1LWFydGljbGUtMTExNzExMjU40gGGAWh0dHBzOi8vd3d3LmV0bm93bmV3cy5jb20vbWFya2V0cy9ycy00MDAta2UtbGl5ZS1idXkta2FyZWluLWlyZWRhLXNoYXJlLXByaWNlLXRhcmdldC1hZnRlci1xMS1yZXN1bHRzLWZ5LTIwMjQtMjUtYXJ0aWNsZS0xMTE3MTEyNTgvYW1w?oc=5
663,Avenue Supermarts adds 6 stores in Q1 FY25 and 2 more in July to a total of 373 stores - Moneycontrol,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvYXZlbnVlLXN1cGVybWFydHMtcTEtZnkyNS1uZXQtcHJvZml0LXJpc2VzLTEwLXRvLXJzLTc3NC1jcm9yZS1yZXZlbnVlLXVwLTE2LTEyNzY4MTUyLmh0bWzSAYgBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL2F2ZW51ZS1zdXBlcm1hcnRzLXExLWZ5MjUtbmV0LXByb2ZpdC1yaXNlcy0xMC10by1ycy03NzQtY3JvcmUtcmV2ZW51ZS11cC0xNi0xMjc2ODE1Mi5odG1sL2FtcA?oc=5
664,"Doctor warns of health risks, premature death due to working long hours after Ola CEO backs 70-hour work week - Pune Pulse",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5teXB1bmVwdWxzZS5jb20vZG9jdG9yLXdhcm5zLW9mLWhlYWx0aC1yaXNrcy1wcmVtYXR1cmUtZGVhdGgtZHVlLXRvLXdvcmtpbmctbG9uZy1ob3Vycy1hZnRlci1vbGEtY2VvLWJhY2tzLTcwLWhvdXItd29yay13ZWVrL9IBAA?oc=5
665,"Muharram Stock Market Holiday 2024: NSE, BSE to remain closed on this date - Zee Business",https://news.google.com/rss/articles/CBMirgFodHRwczovL3d3dy56ZWViaXouY29tL21hcmtldC1uZXdzL25ld3Mtc3RvY2stbWFya2V0LWhvbGlkYXlzLWlzLW5zZS1ic2UtY2xvc2VkLWZvci1tdWhhcnJhbS1vbi1qdWx5LTE3LW5ldy1pc2xhbWljLXllYXItc2xiLXNlZ21lbnRzLW11bHRpLWNvbW1vZGl0eS1leGNoYW5nZS1vZi1pbmRpYS0zMDEzNDHSAbIBaHR0cHM6Ly93d3cuemVlYml6LmNvbS9tYXJrZXQtbmV3cy9uZXdzLXN0b2NrLW1hcmtldC1ob2xpZGF5cy1pcy1uc2UtYnNlLWNsb3NlZC1mb3ItbXVoYXJyYW0tb24tanVseS0xNy1uZXctaXNsYW1pYy15ZWFyLXNsYi1zZWdtZW50cy1tdWx0aS1jb21tb2RpdHktZXhjaGFuZ2Utb2YtaW5kaWEtMzAxMzQxL2FtcA?oc=5
666,MIB adds new provisions to draft broadcasting bill - Hindustan Times,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS9pbmRpYS1uZXdzL21pYmFkZHMtbmV3LXByb3Zpc2lvbnMtdG8tZHJhZnQtYnJvYWRjYXN0aW5nLWJpbGwtMTAxNzIwOTMyMTkzMjU2Lmh0bWzSAXRodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vaW5kaWEtbmV3cy9taWJhZGRzLW5ldy1wcm92aXNpb25zLXRvLWRyYWZ0LWJyb2FkY2FzdGluZy1iaWxsLTEwMTcyMDkzMjE5MzI1Ni1hbXAuaHRtbA?oc=5
667,"Budget Picks: HAL, SBI among 39 stock ideas from Sharekhan - Budget Bets - The Economic Times",https://news.google.com/rss/articles/CBMijAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9idWRnZXQtcGlja3MtaGFsLXNiaS1hbW9uZy0zOS1zdG9jay1pZGVhcy1mcm9tLXNoYXJla2hhbi9idWRnZXQtYmV0cy9zbGlkZXNob3cvMTExNzI3NjkzLmNtc9IBAA?oc=5
668,"Reliance Jio Only has Two Annual Packs Now, Check Them Out - TelecomTalk",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vdGVsZWNvbXRhbGsuaW5mby9yZWxpYW5jZS1qaW8tb25seS1oYXMtdHdvLWFubnVhbC1wYWNrcy1ub3ctY2hlY2stdGhlbS1vdXQvOTc4OTIzL9IBAA?oc=5
